Place,Player,Registration code,Advertiser,Profile,Cardroom,Chips,Bets + fees,Total win,Jackpot win
24,JDiegoLA,8573569683,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
25,akkar,8573548578,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
26,JDiegoLA,8573567129,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
27,BoltReY,8573544512,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
28,BorodaAK,8573544198,defaultvx,-,redstar,0,€1.00,€0.00,0
29,JDiegoLA,8573565612,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
30,Chlupenzi,8573564872,EonFCZ,-,bifortuna.cz,0,€1.00,€0.00,0
31,sailorember71,8573564535,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
32,DDDDDDDDD19,8573549873,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
33,sailorember71,8573562914,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
34,sailorember71,8573555737,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
35,MANIACO,8573547078,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
36,slavaesca,8573512051,defaultvx,-,redstar,0,€1.00,€0.00,0
37,tomtomoooo7,8573552733,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
38,sailorember71,8573547266,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
39,dealerteal376,8573548226,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
40,Darkswmr,8573437143,Google,-,bifortuna.cz,0,€1.00,€0.00,0
41,oldtimemag,8573545003,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
42,sailorember71,8573544825,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
43,Glenno,8573536648,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
44,sailorember71,8573535267,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
45,prazzor1,8573539759,defaultvx,-,redstar,0,€1.00,€0.00,0
46,REBILLETE,8573540220,defaultatlanticcity.pe,-,atlanticcity.pe,0,€1.00,€0.00,0
47,locosalvatore,8573535861,defaultbet365poker.bap,-,bet365poker.bap,0,€1.00,€0.00,0
48,BoltReY,8573536660,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
49,BoltReY,8573535153,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
50,Glenno,8573531827,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
51,fatih5528,8573531829,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
52,BoltReY,8573533313,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
1,Polly11man,8573041573,default44,-,betfairpoker,1920600,€1.00,€0.00,0
1,SushiChef13,8573049806,defaulthollandcasino,-,hollandcasino,3577800,€1.00,€0.00,0
1,bladekeen934,8573061781,defaultgrosvenor.poker,-,grosvenor.poker,12501600,€1.00,€0.00,0
4,FinaRR,8573057907,defaultvx,-,redstar,0,€1.00,€0.00,0
5,MessiTeAmoMucho,8573066808,defaultvx,-,redstar,0,€1.00,€0.00,0
6,haluzar11,8573056680,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
7,baccytin,8573049022,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
8,akkar,8573057839,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
9,5252525252525252,8573063781,defaultpafpoker,-,pafpoker,0,€1.00,€0.00,0
10,catsnowflake23,8573036073,defaultbetsson.gr,-,betsson.gr,0,€1.00,€0.00,0
11,thejokeman1,8573031879,sergioaido,-,championpoker,0,€1.00,€0.00,0
12,JamalCrawford,8573044392,defaultbetsafe.pe,-,betsafe.pe,0,€1.00,€0.00,0
13,Reednalz,8573045617,pokercash,-,championpoker,0,€1.00,€0.00,0
14,koko1333,8573051696,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
15,quetzalcoatl1337,8573039313,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
16,koko1333,8573044631,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
17,koko1333,8573043687,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
18,foxman657,8573018562,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
1,Mendoza1792,8572842093,defaultteammexico.mx,-,teammexico.mx,7674000,€1.00,€0.00,0
1,0GGIE,8572838469,defaultw4,-,whpoker,6706800,€1.00,€0.00,0
1,BorodaAK,8572813987,defaultvx,-,redstar,3619200,€1.00,€0.00,0
4,Fuze1,8572830167,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
5,LosDebaRivRos,8572834272,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
6,19fe07938f214468b3a42c87572f6e,8572841179,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
7,bladedream74,8572843790,PayPerClick_MX,17362,codere.mx,0,€1.00,€0.00,0
8,seky520,8572842771,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
9,HeavenlyPerle,8572692254,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
10,seky520,8572841801,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
11,seky520,8572840582,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
12,19fe07938f214468b3a42c87572f6e,8572840410,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
13,seky520,8572834511,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
14,lioncruel586,8572835842,bet365,-,bet365poker,0,€1.00,€0.00,0
15,Glenno,8572816348,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
16,GabrielTruc,8572830507,pokercash,-,championpoker,0,€1.00,€0.00,0
17,scrinchil,8572818016,ppcgoogle,-,hollandcasino,0,€1.00,€0.00,0
18,Delirio,8572817085,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
1,Murmar,8573927972,default7z,-,paddypowerpoker.com,6213000,€1.00,€0.00,0
1,LeeThey,8573924727,defaultchampionpoker,-,championpoker,7629200,€1.00,€0.00,0
1,EliuAA,8573912001,Google,-,bifortuna.cz,2975900,€1.00,€0.00,0
1,CRLSdundych,8573895506,CZ_Social_CAS_ACQ_Meta,-,bifortuna.cz,9485600,€1.00,€0.00,0
1,ALeShiK19911,8573899256,defaultvx,-,redstar,2252200,€1.00,€0.00,0
1,robotround863,8573894750,defaultbetsmith.com,-,betsmith.com,6618500,€1.00,€0.00,0
1,JaViRoj,8573902319,default8u,-,coolbet.se,3825600,€1.00,€0.00,0
8,DIXIEsky,8573913824,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
9,MessiTeAmoMucho,8573913780,defaultvx,-,redstar,0,€1.00,€0.00,0
10,Champ01,8573925215,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
11,ladyjac,8573909925,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
12,Andy333,8573900996,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
13,roisbluffing,8573918541,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
14,prazzor1,8573930077,defaultvx,-,redstar,0,€1.00,€0.00,0
15,demonjolly324,8573924114,default2k,-,bet365poker.bg,0,€1.00,€0.00,0
16,nakuttelija,8573917494,default97,-,paf.com,0,€1.00,€0.00,0
17,Ammoss77,8573893212,CZ_Display_PK,-,bifortuna.cz,0,€1.00,€0.00,0
18,evgenyauto19,8573892836,defaultvx,-,redstar,0,€1.00,€0.00,0
19,citizenbright92,8573926125,defaultbetsolid.com,-,betsolid.com,0,€1.00,€0.00,0
20,Murmar,8573924908,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
21,L0B069,8573910058,CodereAppiOS_MX,304458,codere.mx,0,€1.00,€0.00,0
22,Murmar,8573921779,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
23,LeeThey,8573911157,defaultchampionpoker,-,championpoker,0,€1.00,€0.00,0
24,8q4qCkRlnB,8573917580,defaultBW,-,bwinpoker.bg,0,€1.00,€0.00,0
25,Squ1zyOmii,8573898212,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
26,demonjolly324,8573914035,default2k,-,bet365poker.bg,0,€1.00,€0.00,0
27,PIGEONROCK,8573917422,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
28,batmichoc,8573916997,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
29,Agourelaio,8573919557,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
30,Star345,8573910159,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
31,PIGEONROCK,8573915909,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
32,batmichoc,8573916085,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
33,PIGEONROCK,8573905807,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
34,nevermore111,8573782124,defaultvx,-,redstar,0,€1.00,€0.00,0
35,PIGEONROCK,8573900423,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
36,Arbitrum,8573868605,defaultvx,-,redstar,0,€1.00,€0.00,0
37,Jony11121,8573883874,defaultvx,-,redstar,0,€1.00,€0.00,0
38,belka9m,8573894909,PPC_SPB_Brand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
39,CRLSdundych,8573886649,CZ_Social_CAS_ACQ_Meta,-,bifortuna.cz,0,€1.00,€0.00,0
1,mirvi35,8573690299,no_affiliate_cz,-,bifortuna.cz,509500,€1.00,€0.00,0
1,hatelimper,8573695591,defaultbetsafe.lt,-,betsafe.lt,6490500,€1.00,€0.00,0
3,Ajk4,8573701389,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
4,sokrates211,8573695196,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
4,Ajk4,8573696696,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
5,lionhuge2712,8573695409,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
5,scarletred212,8573699035,bet365,-,bet365poker,0,€1.00,€0.00,0
1,RealBasil79,8574005716,defaultfm,-,swisscasino.ch,3241000,€1.00,€0.00,0
1,Xertr9106,8574003843,no_affiliate_cz,-,bifortuna.cz,8781000,€1.00,€0.00,0
1,poordevil,8573950564,no_affiliate_cz,-,bifortuna.cz,2674600,€1.00,€0.00,0
1,Hasnas77,8574012844,pokerarenacz,-,bifortuna.cz,2491000,€1.00,€0.00,0
1,SirFatSunny,8573985319,default44,-,betfairpoker,5931000,€1.00,€0.00,0
1,mirvi35,8573996086,no_affiliate_cz,-,bifortuna.cz,4261600,€1.00,€0.00,0
1,Huccabysfreind,8573946273,defaultgrosvenor.poker,-,grosvenor.poker,4619800,€1.00,€0.00,0
8,Arc7777,8573949732,defaultvx,-,redstar,0,€1.00,€0.00,0
9,ravenhuge292,8573969660,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
10,olechka2082,8574017952,defaultvx,-,redstar,0,€1.00,€0.00,0
11,LIONGEORGE66,8574017544,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
12,blackcat39,8573975721,default44,-,betfairpoker,0,€1.00,€0.00,0
13,Andy333,8574016817,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
14,polonto,8574002650,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
15,pabloemlw,8574018539,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
16,eaglestorm57,8574014159,bet365,-,bet365poker,0,€1.00,€0.00,0
17,daannnzip,8574017345,defaultbetfredew5,114819,betfredew5,0,€1.00,€0.00,0
18,psycho311,8573996641,Google,-,bifortuna.cz,0,€1.00,€0.00,0
19,oldtimemag,8573951362,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
20,daannnzip,8574014922,defaultbetfredew5,114819,betfredew5,0,€1.00,€0.00,0
21,daannnzip,8574013581,defaultbetfredew5,114819,betfredew5,0,€1.00,€0.00,0
22,JP1009,8573994704,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
23,hernanchaca,8573981002,defaultbet365poker.bap,-,bet365poker.bap,0,€1.00,€0.00,0
24,RealBasil79,8573970996,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
25,doctorhelpme,8573977380,defaultvx,-,redstar,0,€1.00,€0.00,0
26,Xertr9106,8573990254,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
27,MK1SEA,8573985296,bet365,-,bet365poker,0,€1.00,€0.00,0
28,Darkside808,8573952353,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
29,Ylore,8573992255,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
30,JP1009,8573964189,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
31,Romash4444,8573900504,defaultvx,-,redstar,0,€1.00,€0.00,0
32,Alex224,8573973664,defaultvx,-,redstar,0,€1.00,€0.00,0
1,tripsbridge34,8574232680,bet365,-,bet365poker,3765000,€1.00,€0.00,0
1,Ponkerface1,8574181633,defaultfm,-,swisscasino.ch,8682600,€1.00,€0.00,0
1,mouseagile138,8574252983,defaultgrosvenor.poker,-,grosvenor.poker,7271000,€1.00,€0.00,0
1,haluzar11,8574217737,PokerStars,-,bifortuna.cz,3557800,€1.00,€0.00,0
1,Bromden78,8574198035,default7z,-,paddypowerpoker.com,6618600,€1.00,€0.00,0
1,Hammabomber,8574249364,default7z,-,paddypowerpoker.com,5105000,€1.00,€0.00,0
7,Romania1070,8574242422,altSPORT,-,efortuna,0,€1.00,€0.00,0
8,JamalCrawford,8574188895,defaultbetsafe.pe,-,betsafe.pe,0,€1.00,€0.00,0
9,czechPrg,8574199294,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
10,BorodaAK,8574194706,defaultvx,-,redstar,0,€1.00,€0.00,0
11,Mirach1,8574256277,CZ_Social_POKER_ACQ_Meta,-,bifortuna.cz,0,€1.00,€0.00,0
12,oldtimemag,8574208425,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
13,Sonicci,8574250024,default8t,-,coolbet,0,€1.00,€0.00,0
14,Haribor,8574198824,default2k,-,bet365poker.bg,0,€1.00,€0.00,0
15,whalebronze152,8574258104,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
16,Mirach1,8574255113,CZ_Social_POKER_ACQ_Meta,-,bifortuna.cz,0,€1.00,€0.00,0
17,mouseagile138,8574246349,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
18,quidzinn,8574248722,default44,-,betfairpoker,0,€1.00,€0.00,0
19,Koty09,8574220227,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
20,mouseagile138,8574243686,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
21,jonny0000,8574198305,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
22,rosoterror13,8574214430,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
23,Overtime13,8574179325,defaultvx,-,redstar,0,€1.00,€0.00,0
24,KawangaGold,8574217712,default44,-,betfairpoker,0,€1.00,€0.00,0
25,Glenno,8574214902,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
26,Bouldozes,8574075907,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
27,doctorkey366,8574204147,default13,-,bet365poker.dk,0,€1.00,€0.00,0
28,Ninna,8574139219,default1o,-,svenskaspel,0,€1.00,€0.00,0
29,Boffy999,8574220854,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
30,KajaAKA,8574226995,johnnybet,-,bifortuna.cz,0,€1.00,€0.00,0
31,RMAAA,8574107953,defaultvx,-,redstar,0,€1.00,€0.00,0
32,CRLSdundych,8574133995,CZ_Social_CAS_ACQ_Meta,-,bifortuna.cz,0,€1.00,€0.00,0
33,GGidek,8574187513,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
34,czechPrg,8574193001,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
35,Darkswmr,8574138668,Google,-,bifortuna.cz,0,€1.00,€0.00,0
1,ALeShiK19911,8573726280,defaultvx,-,redstar,4933000,€1.00,€0.00,0
1,young1231,8573720273,defaultvx,-,redstar,2750600,€1.00,€0.00,0
1,Andrey240283,8573708198,defaultvx,-,redstar,11316400,€1.00,€0.00,0
4,HunterRyansky,8573719342,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
5,Vevix1990,8573730621,Pokerman,-,bifortuna.cz,0,€1.00,€0.00,0
6,piratefalse373,8573730680,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
7,verila1992,8573730615,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
8,Dejfi,8573727149,PPC_SPB_Competitor_Google,-,bifortuna.cz,0,€1.00,€0.00,0
9,verila1992,8573719333,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
10,Vevix1990,8573730244,Pokerman,-,bifortuna.cz,0,€1.00,€0.00,0
11,Vevix1990,8573715787,Pokerman,-,bifortuna.cz,0,€1.00,€0.00,0
12,jonyklasik,8573719007,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
13,Birkofek,8573727677,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
14,Ryuzaki148,8573721139,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
15,Fortia,8573715678,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
16,jupiterdawn98,8573722043,CasinoAppAndroid_MX,304145,codere.mx,0,€1.00,€0.00,0
17,verila1992,8573719015,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
18,HunterRyansky,8573718668,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
19,HunterRyansky,8573716190,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
1,Goallinnnn,8574085080,defaulthollandcasino,-,hollandcasino,5828200,€1.00,€0.00,0
1,Glenno,8574081991,defaultskypoker.com,-,skypoker.com,2071600,€1.00,€0.00,0
1,quizwarrior,8574087979,defaultnovibet.gr,-,novibet.gr,3184800,€1.00,€0.00,0
1,BorodaAK,8574112308,defaultvx,-,redstar,4737800,€1.00,€0.00,0
1,riptom7,8574084086,defaultbetfredew5,-,betfredew5,4837900,€1.00,€0.00,0
1,RuizVagos,8574080015,defaultteammexico.mx,-,teammexico.mx,11447800,€1.00,€0.00,0
1,Koty09,8574120288,no_affiliate_cz,-,bifortuna.cz,9139100,€1.00,€0.00,0
1,faagolya,8574121369,defaultfm,-,swisscasino.ch,4752800,€1.00,€0.00,0
9,SteveD01,8574088817,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
10,alexrs066,8574104079,Google,-,efortuna,0,€1.00,€0.00,0
11,tn3dissid,8574123877,defaultvx,-,redstar,0,€1.00,€0.00,0
12,dudis80,8574086154,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
13,Eurobillions,8574112516,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
14,TonyPerivale,8574100750,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
15,sportzon,8574123020,default1o,-,svenskaspel,0,€1.00,€0.00,0
16,bladekeen934,8574128305,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
17,Deflon1,8574035551,default8v,-,coolbet.ee,0,€1.00,€0.00,0
18,Atalaj,8574126647,bet365,-,bet365poker,0,€1.00,€0.00,0
19,Darkside808,8574046984,default5h,-,bet365poker.gr,0,€1.00,€0.00,0
20,HankeyPoo,8574042239,defaultvx,-,redstar,0,€1.00,€0.00,0
21,SouralM,8574109129,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
22,bladekeen934,8574121652,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
23,ryaldo,8574121891,who_migrated,-,whpoker,0,€1.00,€0.00,0
24,Atalaj,8574116132,bet365,-,bet365poker,0,€1.00,€0.00,0
25,SirFatSunny,8574115321,default44,-,betfairpoker,0,€1.00,€0.00,0
26,BigArstad,8574120718,default8t,-,coolbet,0,€1.00,€0.00,0
27,bemagic,8574084369,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
28,Huccabysfreind,8574047590,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
29,ryaldo,8574075078,who_migrated,-,whpoker,0,€1.00,€0.00,0
30,bladekeen934,8574120312,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
31,Toti8581,8574116027,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
32,Hasnas77,8574038035,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
33,sportzon,8574113493,default1o,-,svenskaspel,0,€1.00,€0.00,0
34,Fritsefrats,8574109429,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
35,Atalaj,8574115255,bet365,-,bet365poker,0,€1.00,€0.00,0
36,SirFatSunny,8574090896,default44,-,betfairpoker,0,€1.00,€0.00,0
37,Atalaj,8574103831,bet365,-,bet365poker,0,€1.00,€0.00,0
38,sportzon,8574111807,default1o,-,svenskaspel,0,€1.00,€0.00,0
39,BorodaAK,8574093712,defaultvx,-,redstar,0,€1.00,€0.00,0
40,SouralM,8574098021,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
41,clownfirst699,8574073659,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
42,fishdove71,8574082687,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
43,Koossie,8574080768,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
44,Goallinnnn,8574060462,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
45,Bromden78,8574078398,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
46,ryaldo,8574068615,who_migrated,-,whpoker,0,€1.00,€0.00,0
1,MrNiceAce,8573813602,defaultfm,-,swisscasino.ch,10382700,€1.00,€0.00,0
1,AnonymFromNorth,8573811736,default8t,-,coolbet,4770800,€1.00,€0.00,0
1,1010R,8573825685,defaultbetsafe.lt,-,betsafe.lt,3955000,€1.00,€0.00,0
1,gp5ound,8573819148,defaultbetsafe.lt,-,betsafe.lt,9891500,€1.00,€0.00,0
5,roblights,8573805590,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
6,HunterRyansky,8573789219,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
7,JebutiKevu,8573801267,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
8,Roscoscotland88,8573805965,bet365,-,bet365poker,0,€1.00,€0.00,0
9,aklestad,8573807788,default8t,-,coolbet,0,€1.00,€0.00,0
10,Andy333,8573826308,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
11,T4NK8813,8573822020,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
12,Andy333,8573825036,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
13,Huccabysfreind,8573800892,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
14,Glenno,8573813544,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
15,quetzalcoatl1337,8573803527,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
16,Juegueeee,8573811490,PokerMasters,-,championpoker,0,€1.00,€0.00,0
17,hernanchaca,8573816271,defaultbet365poker.bap,-,bet365poker.bap,0,€1.00,€0.00,0
18,Blbblbu,8573810682,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
19,doowyah,8573815914,BetfairOG,-,betfairpoker,0,€1.00,€0.00,0
20,Andy333,8573813523,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
21,alexrs066,8573817613,Google,-,efortuna,0,€1.00,€0.00,0
22,prazzor1,8573815182,defaultvx,-,redstar,0,€1.00,€0.00,0
23,KING6979,8573812320,defaultvx,-,redstar,0,€1.00,€0.00,0
24,Hanzn91,8573804940,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
25,Glenno,8573803862,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
26,19fe07938f214468b3a42c87572f6e,8573803780,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
27,Juegueeee,8573803041,PokerMasters,-,championpoker,0,€1.00,€0.00,0
28,KING6979,8573804431,defaultvx,-,redstar,0,€1.00,€0.00,0
29,Roscoscotland88,8573800554,bet365,-,bet365poker,0,€1.00,€0.00,0
1,Japon249,8574382170,defaultatlanticcity.pe,-,atlanticcity.pe,972000,€1.00,€0.00,0
1,Topchen1,8574366991,defaultfm,-,swisscasino.ch,6839000,€1.00,€0.00,0
1,Madi83,8574375077,default7z,-,paddypowerpoker.com,6834400,€1.00,€0.00,0
1,HeavenlyPerle,8574357825,defaulthollandcasino,-,hollandcasino,11289100,€1.00,€0.00,0
1,rtnpoker,8574332008,pokercash,-,championpoker,2065500,€1.00,€0.00,0
6,kujis78,8574383144,default9m,-,betsson.com,0,€1.00,€0.00,0
7,CherarFlorin,8574381563,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
8,Bugo17,8574382233,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
9,Majestichard58,8574365152,default1o,-,svenskaspel,0,€1.00,€0.00,0
10,alittleraise,8574382246,default97,-,paf.com,0,€1.00,€0.00,0
11,SilverRizsky,8574381234,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
12,crazychiva,8574383082,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
13,509660026,8574381927,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
14,Japon249,8574378395,defaultatlanticcity.pe,-,atlanticcity.pe,0,€1.00,€0.00,0
15,cantunescwb01,8574379013,pokercash,-,championpoker,0,€1.00,€0.00,0
16,CherarFlorin,8574376562,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
17,Skillfulspicy8,8574338136,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
18,Samuel2603,8574364151,defaultbetsafe.pe,-,betsafe.pe,0,€1.00,€0.00,0
19,CherarFlorin,8574360094,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
20,Blesseed130,8574348580,defaultvx,-,redstar,0,€1.00,€0.00,0
21,Fight,8574353032,defaultvx,-,redstar,0,€1.00,€0.00,0
22,jupiterbird51,8574337692,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
23,TowelieRBK,8574357047,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
24,SHOT7,8574357117,defaultbet365poker.pe,-,bet365poker.pe,0,€1.00,€0.00,0
25,BorodaAK,8574349099,defaultvx,-,redstar,0,€1.00,€0.00,0
